state,county,fips,pop2012,yieldchange,mortchange,energychange,laborlowchange,laborhighchange,coastaldamage,crimepropertychange,crimeviolentchange,totaldamage
TX,Terrell County,48443,926,,53.21543884,15.71181107,-0.5711778402,-2.396251678,-1.698990226,-0.214387238,2.160814285,12.72099972
TX,Terry County,48445,12610,-16.14234161,24.75755882,14.91170216,-0.5022035241,-2.127298594,-1.583274007,0.1518843174,2.585174322,8.681599617
TX,Throckmorton County,48447,1601,24.45922852,42.20474243,14.34143353,-0.4395621121,-1.933226109,-1.738222957,0.08058582246,2.459313631,8.680999756
TX,Titus County,48449,32693,,28.30927277,14.30033016,-0.489674598,-2.117133617,-1.524336457,0.1051645949,2.506344795,11.70899963
TX,Tom Green County,48451,113520,-20.16730881,34.5832901,15.05809975,-0.5404038429,-2.176288843,-1.663897038,-0.04608349875,2.444730759,8.825400352
TX,Travis County,48453,1097100,-38.68958664,22.39949799,15.8480835,-0.5426886082,-2.363127947,-1.781815052,-0.1099484935,2.317070007,5.671500206
TX,Trinity County,48455,14300,,59.47570801,14.10725975,-0.5295978189,-2.263596058,-1.531176567,-0.0251012966,2.353195429,21.04700089
TX,Tyler County,48457,21452,,41.88262558,13.77028847,-0.4278269112,-2.032500982,-0.2682611942,0.1361452639,2.524456739,15.8380003
TX,Upshur County,48459,39952,,36.03906631,14.30033016,-0.489674598,-2.117133617,-1.58876431,0.09557134658,2.506387711,11.8760004
TX,Upton County,48461,3254,-21.06428146,38.07129669,15.40192509,-0.5861341953,-2.421465158,-1.765335083,-0.08873087168,2.458014965,7.631700039
TX,Uvalde County,48463,26760,-25.97177887,41.48678207,15.73120022,-0.6019685864,-2.566442013,-1.596845031,-0.1432819664,2.372409821,13.22500038
TX,Val Verde County,48465,48953,,32.36270905,15.71181107,-0.5711778402,-2.396251678,-1.5667665,-0.219641149,2.162267685,11.99600029
TX,Van Zandt County,48467,52355,31.75255966,41.94480133,14.58333397,-0.4600431621,-2.037608624,-1.56186831,0.1242255643,2.549391508,13.3039999
TX,Victoria County,48469,89276,-40.83040619,38.78281021,14.21619511,-0.5539433956,-2.494535446,-0.4607175887,-0.08464455605,2.201155901,10.06900024
TX,Walker County,48471,68656,-38.07728577,27.75447655,14.9213028,-0.52020365,-2.258684397,-1.438445449,0.03208086267,2.431796074,13.89700031
TX,Waller County,48473,44353,-76.03105164,28.67078209,14.28886795,-0.5234009027,-2.31590867,-0.322758168,-0.02603779174,2.368405581,10.62199974
TX,Ward County,48475,10876,,38.40320969,14.94467068,-0.5389865041,-2.242922544,-1.724726439,-0.09335315228,2.305522919,9.293800354
TX,Washington County,48477,33866,-10.92095566,45.926651,14.28886795,-0.5234009027,-2.31590867,-0.5010738373,-0.03802574798,2.370034456,9.776499748
TX,Webb County,48479,259990,,26.97758865,17.6620388,-0.6070034504,-2.49526453,-0.2500799,-0.2932825089,1.817138672,13.00300026
TX,Wharton County,48481,41147,-18.1278553,37.65604019,13.3630352,-0.4800620973,-2.258353472,-0.4006645083,0.02375187911,2.35291338,11.05500031
TX,Wheeler County,48483,5607,7.034762383,28.3152504,13.51927662,-0.4123685062,-1.756713152,-1.745625854,0.3275870085,2.601859093,6.052700043
TX,Wichita County,48485,131700,11.82910824,30.57966423,14.40403652,-0.4182224274,-1.828550577,-1.664838672,0.1292726398,2.382370949,8.01609993
TX,Wilbarger County,48487,13262,5.346399784,39.57912064,14.51282024,-0.4074590206,-1.757227421,-1.637975931,0.1123217121,2.342048645,11.02600002
TX,Willacy County,48489,22107,-37.85380554,31.9309597,15.76701546,-0.6748626828,-2.842863798,-0.1635462195,-0.3150683641,1.753015518,18.08200073
TX,Williamson County,48491,456590,-46.75997543,17.6757431,15.34669209,-0.5122926235,-2.28822732,-1.633801937,-0.05200174823,2.410756588,6.793200016
TX,Wilson County,48493,44432,-35.79581451,36.30828857,14.94463253,-0.5972217321,-2.552939177,-1.628562927,-0.1824520379,2.187344074,10.97299957
TX,Winkler County,48495,7344,,41.58390808,14.94467068,-0.5389865041,-2.242922544,-1.628274798,-0.09335315228,2.305522919,12.12899971
TX,Wise County,48497,60387,19.68820953,28.76819611,14.9087162,-0.4488263726,-1.960297465,-1.666438937,0.09138370305,2.51313591,7.821700096
TX,Wood County,48499,42525,30.62386513,43.38817978,14.19665051,-0.4316836596,-1.964813828,-1.5551157,0.2491891831,2.715502024,13.91399956
TX,Yoakum County,48501,8018,-17.65826607,19.72507477,15.28038788,-0.5071611404,-2.13975215,-1.728097081,0.1064001992,2.594156027,4.927999973
TX,Young County,48503,18290,27.13615799,44.19253159,14.34747314,-0.4451718628,-1.956271291,-1.73750782,0.05004350469,2.39693284,9.477600098
TX,Zapata County,48505,14232,,38.69800949,17.79602051,-0.6021695137,-2.501711369,-1.5439713,-0.3560061157,1.563717127,14.50500011
TX,Zavala County,48507,11996,-9.613746643,43.9516449,17.02153206,-0.6462125778,-2.705572605,-1.40304172,-0.313588798,2.021025181,21.0720005
UT,Beaver County,49001,6486,,-2.169691801,3.965483665,-0.4630050063,-1.884780526,,0.6118935943,2.957159042,2.111700058
UT,Box Elder County,49003,50269,25.14461517,-10.44369984,1.044928193,-0.3275432289,-1.585801363,,1.269122601,3.498726845,-1.663900018
UT,Cache County,49005,115960,18.08676338,-2.452023506,8.793266296,-0.3539918959,-1.686252117,,1.518234849,3.457918882,0.9795399904
UT,Carbon County,49007,21254,-3.655705929,-11.80038166,2.538078547,-0.2564229369,-1.646679282,,1.444249392,3.658226252,-1.551300049
UT,Daggett County,49009,1086,,-8.38457489,1.010490537,-0.238706246,-1.45089817,,1.367440581,3.652042627,-0.2573899925
UT,Davis County,49011,316020,6.935107231,2.711992741,11.31217289,-0.3656813204,-1.662597299,,0.9680456519,3.121870756,2.253299952
UT,Duchesne County,49013,19061,-3.655705929,-8.456877708,2.538078547,-0.2564229369,-1.646679282,,1.444249392,3.658226252,-0.8069999814
UT,Emery County,49015,10901,-10.75367451,-5.594279289,2.375916719,-0.3270379305,-1.722574949,,0.9434154034,3.356081009,0.1078900024
UT,Garfield County,49017,5088,,-4.934500217,7.620689392,-0.02901360765,-0.7197143435,,1.363062024,3.798243523,0.2772400081
UT,Grand County,49019,9341,,5.980977535,11.24498749,-0.3170384467,-1.72377789,,1.114847064,3.389096975,3.761699915
UT,Iron County,49021,46730,31.68916321,-0.9585891366,7.255477428,-0.2847068012,-1.500584364,,0.8220925927,3.311353445,1.262599945
UT,Juab County,49023,10328,17.50078011,2.839976549,8.872457504,-0.3656757772,-1.546497226,,0.673050344,2.830154181,2.576999903
UT,Kane County,49025,7217,,-18.64160538,1.032063961,-0.06626749039,-0.534929812,,1.687693715,3.935412407,-3.594599962
UT,Millard County,49027,12543,-1.227896333,-1.874329329,3.965483665,-0.4630050063,-1.884780526,,0.6125286818,2.960551739,1.375200033
UT,Morgan County,49029,9802,31.70921516,-5.291755199,2.001649618,-0.3709004521,-1.784179211,,1.26126802,3.362896919,-0.2340500057
UT,Piute County,49031,1528,,-10.30581188,1.2649858,-0.3378958106,-1.715998173,,0.8379027247,3.365447521,-0.7955300212
UT,Rich County,49033,2279,28.2494278,-18.56580544,-0.9831405878,-0.1452182829,-1.154180288,,1.866683483,3.84615469,-4.808599949
UT,Salt Lake County,49035,1064400,24.19350052,3.278680801,11.31217289,-0.3656813204,-1.662597299,,0.9680456519,3.121870756,2.096299887
UT,San Juan County,49037,14899,31.17455864,-1.241286039,8.572737694,-0.2274829745,-1.449986577,,1.129443407,3.585094452,1.059200048
UT,Sanpete County,49039,28029,8.347365379,-2.227036476,7.458215237,-0.2763163149,-1.639564514,,1.22128582,3.48094058,1.156399965
UT,Sevier County,49041,20735,-11.41223812,-6.261822701,2.379840136,-0.3599698842,-1.814390659,,0.8600497842,3.348032951,0.05378700048
UT,Summit County,49043,37893,31.11668015,-6.007667065,0.2534646094,-0.2721140385,-1.66014719,,1.265188217,3.505241632,-0.2819600105
UT,Tooele County,49045,59820,20.31074905,2.051294088,8.872457504,-0.3656757772,-1.546497226,,0.7029731274,2.819153309,2.078099966
UT,Uintah County,49047,34636,-10.9710331,0.9251430631,5.997432709,-0.487783879,-2.057100296,,1.09337461,2.953640461,2.102299929
UT,Utah County,49049,539600,12.34117031,1.542535186,9.969768524,-0.4093132317,-1.888211966,,1.017906785,3.165119886,2.293400049
UT,Wasatch County,49051,25374,,-3.052028179,3.560175657,-0.3836972415,-1.9061023,,1.1150769,3.325002193,1.307899952
UT,Washington County,49053,144640,,7.792599201,12.18287563,-0.4790182114,-1.79263854,,0.429241538,2.924834728,5.5552001
UT,Wayne County,49055,2732,,6.668925285,11.77517796,-0.3438792825,-1.717536688,,0.8563864827,3.217996359,5.216199875
UT,Weber County,49057,236540,9.301132202,-12.06564426,1.008536458,-0.2713192999,-1.557843328,,1.774580002,3.649082422,-1.967499971
VT,Addison County,50001,36837,,-15.64557743,0.4039294124,-0.1146926507,-0.8175597787,-2.850059032,2.061420441,4.007045746,-2.083499908
VT,Bennington County,50003,36669,,-20.70122528,1.041214228,-0.1146884263,-0.818809092,-2.850059032,1.995639563,4.036205292,-2.538899899
VT,Caledonia County,50005,31095,,-14.66117191,1.384173632,-0.1504006684,-1.000072598,-2.850059032,2.142771244,4.01681757,-1.620900035
VT,Chittenden County,50007,158640,,-9.850566864,1.634711266,-0.1470369697,-0.9688149095,-2.850059032,2.086046934,4.022255421,-0.3737199903
VT,Essex County,50009,6216,,-23.85726547,-0.04930846766,-0.1282806247,-0.6649961472,-2.850059032,2.46301198,4.134850025,-5.401000023
VT,Franklin County,50011,48253,,-26.32621765,-0.968637228,-0.1689849347,-0.4962426126,-2.850059032,3.242750883,4.268224716,-5.295400143
VT,Grand Isle County,50013,6980,,-12.67826843,1.400480747,-0.1261163801,-0.8379769921,-2.850059032,2.085830927,4.083314896,-1.009600043
VT,Lamoille County,50015,24905,,-25.72479248,-0.968637228,-0.1689849347,-0.4962426126,-2.850059032,3.242750883,4.268224716,-4.799399853
VT,Orange County,50017,28933,,-17.00278091,0.6284856796,-0.1358230412,-0.7954441905,-2.850059032,2.215708971,4.059279919,-2.53309989
VT,Orleans County,50019,27159,,-21.35063553,0.7533942461,-0.1319830716,-0.7096503973,-2.850059032,2.414624691,4.051288128,-3.483599901
VT,Rutland County,50021,60875,,-18.98346329,1.041214228,-0.1146884263,-0.818809092,-2.850059032,2.032401562,4.053461552,-2.390500069
VT,Washington County,50023,59351,,-17.58790207,0.6284856796,-0.1358230412,-0.7954441905,-2.850059032,2.215708971,4.059279919,-2.124000072
VT,Windham County,50025,43997,,-14.75948143,1.022158742,-0.1278360337,-1.071745634,-2.850059032,1.778831124,3.808235645,-1.380599976
VT,Windsor County,50027,56227,,-18.70987129,0.6390483379,-0.118200779,-1.022477627,-2.850059032,1.973738194,3.910516739,-2.0631001
VA,Accomack County,51001,33313,2.89977622,7.960309505,7.849401474,-0.07485047728,-0.7665234208,-0.4911212623,0.7491528392,2.984649897,3.089400053
VA,Albemarle County,51003,73276,-34.80538559,8.976891518,10.46696758,-0.2254589498,-1.540312886,-2.054828882,0.6481425166,3.225023746,2.512900114
VA,Alleghany County,51005,11002,-34.93484116,5.682188988,9.436278343,-0.1879204959,-1.557152748,-1.872650862,0.6751574278,3.243104219,4.569600105
VA,Amelia County,51007,12745,-29.23649597,10.21267509,9.308411598,-0.1944607496,-1.467562437,-0.5233780742,0.6202959418,3.144932747,4.42110014
VA,Amherst County,51009,32445,,8.633343697,9.714829445,-0.2183317244,-1.525455356,-2.130394459,0.5924457312,3.187245846,7.99450016
VA,Appomattox County,51011,15144,-21.74187279,9.152304649,9.714829445,-0.2183317244,-1.525455356,-0.4516524374,0.5882408619,3.187201262,4.726799965
VA,Arlington County,51013,221950,,6.731546402,9.719918251,-0.2262489647,-1.598818779,-0.8552716374,0.7076810598,3.162499428,1.615499973
VA,Augusta County,51015,39635,-32.25173569,0.8263085485,8.699616432,-0.08530706167,-1.14901197,-1.57314384,0.92307055,3.523989916,1.845499992
VA,Bath County,51017,4655,-33.17202759,-3.354924917,8.069649696,-0.0436632894,-1.0143888,-1.036886692,0.9686852694,3.552735567,1.677700043
VA,Bedford County,51019,37716,-42.0780983,4.97295332,9.743839264,-0.1735615134,-1.411574721,-1.74152565,0.7000101209,3.249825954,
VA,Bland County,51021,6710,,4.372341633,9.764967918,-0.03750759363,-0.7692156434,-1.158243179,0.8899117708,3.572729349,5.004199982
VA,Botetourt County,51023,33157,-42.76193237,9.464445114,9.907082558,-0.1969948858,-1.469066858,-1.94021678,0.6527248025,3.228387594,3.510499954
VA,Brunswick County,51025,17063,-18.46499062,10.82989788,9.308411598,-0.1944607496,-1.467562437,-1.913902283,0.6201819777,3.15095973,6.275000095
VA,Buchanan County,51027,23837,,-1.873484492,8.315637589,-0.05791895464,-0.4997195899,-1.212591171,0.8914979696,3.625047445,1.203199983
VA,Buckingham County,51029,17043,-45.804142,10.57042217,9.231678009,-0.2566050589,-1.547608018,-0.3655456007,0.5790615678,3.126618624,6.265799999
VA,Campbell County,51031,66257,-28.00063705,5.455040932,9.743839264,-0.1735615134,-1.411574721,-2.100075245,0.6897277236,3.253160954,5.206600189
VA,Caroline County,51033,28939,-24.670084,8.846171379,9.338402748,-0.194016993,-1.454702616,-0.5093716979,0.6571829915,3.154591322,3.753599882
VA,Carroll County,51035,18397,-52.69791412,4.774517059,9.603112221,-0.1586288065,-1.416656733,-1.496769667,0.618527472,3.159478664,3.744800091
VA,Charles City County,51036,7148,-30.41275215,25.16690826,10.96046448,-0.3323874474,-1.767966151,-0.521700561,0.3834537268,2.874307871,11.12300014
VA,Charlotte County,51037,12411,-29.14878845,17.43609428,9.816589355,-0.3101719618,-1.601685286,-0.7540940642,0.474347353,3.00848341,7.887000084
VA,Chesterfield County,51041,323850,-21.13568687,10.1620369,10.10696983,-0.2964971066,-1.665834069,-0.6073668599,0.502132833,2.947776794,2.812000036
VA,Clarke County,51043,14316,-17.87284851,0.7634134293,8.890797615,-0.1050061658,-0.9835663438,-1.586351275,1.139013529,3.690278292,1.238000035
VA,Craig County,51045,5198,,10.60387707,9.907082558,-0.1969948858,-1.469066858,-0.9918569922,0.6594409347,3.23170042,11.38399982
VA,Culpeper County,51047,47767,-34.25190353,7.245741844,9.531039238,-0.1682024151,-1.392335415,-1.940385222,0.7805944681,3.305223703,3.187799931
VA,Cumberland County,51049,9851,-59.75184631,9.827488899,9.231678009,-0.2566050589,-1.547608018,-0.4274072349,0.5790615678,3.126618624,6.374899864
VA,Dickenson County,51051,15668,,-1.985428095,8.315637589,-0.05791895464,-0.4997195899,-1.041515231,0.9022070169,3.638810158,2.630899906
VA,Dinwiddie County,51053,25871,-7.950743675,8.573424339,9.308411598,-0.1944607496,-1.467562437,-0.8654084802,0.6256637573,3.147043943,4.113200188
VA,Essex County,51057,11167,-34.09435654,21.14493752,9.843213081,-0.2610233128,-1.627918482,0.2760320604,0.5145475864,2.943213463,8.270400047
VA,Fairfax County,51059,380380,,3.497237682,9.222450256,-0.2345733494,-1.565592051,-1.968982339,0.7549155951,3.198446035,1.39380002
VA,Fauquier County,51061,66603,-14.94624996,0.5638788342,8.890797615,-0.1050061658,-0.9835663438,-0.9865092039,1.130149484,3.685402632,0.8633099794
VA,Floyd County,51063,15426,,-5.22154808,7.278286457,-0.02991403453,-0.8748396039,-2.29324007,0.9354718328,3.528658628,0.6836000085
VA,Fluvanna County,51065,25943,-48.00342941,8.967694283,10.46696758,-0.2254589498,-1.540312886,-0.5729632378,0.6592494249,3.222763062,4.831399918
VA,Franklin County,51067,56392,-47.0475769,10.34291363,9.907082558,-0.1969948858,-1.469066858,-1.811446309,0.6553753018,3.217792511,5.486700058
VA,Frederick County,51069,53670,-31.21801949,2.163745165,8.888978004,-0.137787357,-1.325849891,-0.7664312124,0.9676743746,3.482013226,3.029000044
VA,Giles County,51071,16968,,-4.763223648,7.652204514,-0.05557639524,-0.905249536,-1.596425772,0.8674387336,3.550703287,0.5221999884
VA,Gloucester County,51073,36894,-25.32816315,12.62045002,9.353009224,-0.1382623613,-1.2803967,-0.1351880878,0.6173468232,3.031461477,4.106200218
VA,Goochland County,51075,21350,-28.57623291,9.395827293,9.596528053,-0.1569289714,-1.386066318,0.284093231,0.6879577637,3.199662447,1.67900002
VA,Grayson County,51077,15179,,-14.53822613,3.9591856,-0.04999130964,-0.3523666263,-1.44957149,0.9712336659,3.535243273,-2.929500103
VA,Greene County,51079,18807,-60.30269623,9.059664726,10.46696758,-0.2254589498,-1.540312886,-1.265545607,0.6481425166,3.225023746,4.677700043
VA,Greensville County,51081,8764,3.691545486,13.04271984,9.785960197,-0.2809347808,-1.614037633,-1.17637825,0.4792343378,3.012191772,6.789199829
VA,Halifax County,51083,35774,-18.63563919,11.50355339,9.186467171,-0.2505669296,-1.530438542,-1.61422348,0.5250111222,3.122702837,5.53030014
VA,Hanover County,51085,100430,-23.27489853,8.597740173,9.596528053,-0.1569289714,-1.386066318,-1.089534163,0.6809329987,3.195004225,3.568200111
VA,Henrico County,51087,315430,-30.609869,14.49680614,10.10696983,-0.2964971066,-1.665834069,-2.278712511,0.5086373687,2.945784092,3.91230011
VA,Henry County,51089,33286,,14.96882248,10.12574959,-0.2244331241,-1.46721065,-1.709701419,0.5867800117,3.161407471,6.879199982
VA,Highland County,51091,2249,,-27.23240089,1.933849454,-0.08011495322,-0.1831715256,-0.3620783985,1.903855205,4.045495033,-7.234899998
VA,Isle of Wight County,51093,35380,-5.036826134,14.4149704,9.411467552,-0.2994605303,-1.59571588,-0.7838637829,0.3933316171,2.817535639,3.819400072
VA,James City County,51095,42075,-22.21914291,10.92807293,9.353009224,-0.1382623613,-1.2803967,-1.109332085,0.6173468232,3.031461477,2.853100061
VA,King and Queen County,51097,7068,-41.78940582,20.72893715,10.08518028,-0.3852698505,-1.897088408,-0.2847253382,0.3119063675,2.749913692,7.957499981
VA,King George County,51099,24608,-27.17568588,6.461170673,9.338402748,-0.194016993,-1.454702616,-0.4743781686,0.6620240808,3.172045469,2.563899994
VA,King William County,51101,15977,-39.23542786,15.24495602,10.08518028,-0.3852698505,-1.897088408,-0.7844648957,0.3119063675,2.749913692,5.593699932
VA,Lancaster County,51103,11230,-34.661026,30.36159134,9.873821259,-0.3148082197,-1.684122682,-0.6386195421,0.4337140322,2.813852787,7.518499851
VA,Lee County,51105,25539,-51.27577209,7.849071026,9.788476944,-0.1344997436,-1.366777182,-1.917798758,0.6410071254,3.252109528,5.226200104
VA,Loudoun County,51107,338170,-21.59111595,0.1840223968,8.299667358,-0.1495527029,-1.329514027,-2.850059032,0.8879342675,3.405994892,0.7402200103
VA,Louisa County,51109,33517,-26.94811821,8.003440857,9.531039238,-0.1682024151,-1.392335415,-0.8337512612,0.7655584216,3.297679663,3.288899899
VA,Lunenburg County,51111,12599,-17.78052902,15.96506596,9.816589355,-0.3101719618,-1.601685286,-1.133604527,0.474347353,3.00848341,7.950200081
VA,Madison County,51113,13207,-35.37150192,8.540092468,9.531039238,-0.1682024151,-1.392335415,-1.019894004,0.7805944681,3.305223703,4.114299774
VA,Mathews County,51115,8921,-23.64187241,19.35452843,9.353009224,-0.1382623613,-1.2803967,-0.4904479086,0.6173468232,3.031461477,5.787099838
